customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
C100309,Female,0,0,0,53,Fiber optic,Month-to-month,1,Electronic check,58.58,3154.28,0
C100310,Female,0,0,0,12,None,One year,0,Electronic check,19.61,253.55,0
C100311,Female,0,0,1,60,Fiber optic,Month-to-month,1,Bank transfer,94.23,5645.38,1
C100312,Female,0,1,0,57,Fiber optic,Month-to-month,0,Bank transfer,82.61,4657.35,1
C100313,Female,0,1,1,9,Fiber optic,Month-to-month,0,Bank transfer,89.19,782.67,0
C100314,Female,0,1,0,6,None,Month-to-month,0,Credit card,21.84,166.92,1
C100315,Female,0,1,0,55,Fiber optic,Month-to-month,1,Mailed check,88.47,4866.77,0
C100316,Female,0,0,1,28,DSL,Month-to-month,0,Electronic check,60.28,1681.51,0
C100317,Male,1,0,0,23,Fiber optic,Month-to-month,0,Electronic check,79.83,1802.09,0
C100318,Female,0,1,0,28,Fiber optic,Month-to-month,0,Bank transfer,89.57,2533.67,1
C100319,Male,0,0,0,63,Fiber optic,Month-to-month,0,Mailed check,97.25,6121.51,0
C100320,Male,0,1,1,26,DSL,One year,1,Credit card,65.08,1683.8,0
C100321,Female,0,1,0,27,Fiber optic,Two year,0,Bank transfer,85.83,2314.08,0
C100322,Female,1,0,0,29,Fiber optic,Two year,1,Mailed check,80.25,2304.67,0
C100323,Male,0,1,0,3,None,Two year,1,Credit card,34.51,74.99,0
C100324,Male,0,0,1,2,Fiber optic,Two year,0,Credit card,80.91,108.64,0
C100325,Male,0,0,0,30,Fiber optic,Month-to-month,1,Bank transfer,91.49,2723.02,0
C100326,Male,0,0,0,1,Fiber optic,Month-to-month,1,Bank transfer,93.09,30.08,1
C100327,Male,1,0,0,55,DSL,Month-to-month,1,Electronic check,69.9,3861.5,0
C100328,Male,0,0,0,30,Fiber optic,Month-to-month,1,Bank transfer,95.05,2828.13,1
C100329,Female,0,1,0,36,DSL,Two year,0,Electronic check,67.76,2425.63,1
C100330,Male,0,0,1,24,Fiber optic,Two year,1,Bank transfer,76.95,1845.5,0
C100331,Female,0,1,0,55,Fiber optic,One year,1,Credit card,80.13,4379.07,1
C100332,Male,0,1,0,31,DSL,Two year,1,Bank transfer,51.02,1540.49,0
C100333,Male,0,0,0,2,Fiber optic,One year,1,Electronic check,75.48,158.72,1
C100334,Female,0,0,0,35,None,Month-to-month,1,Electronic check,39.2,1438.12,0
C100335,Male,0,1,0,12,DSL,Month-to-month,1,Credit card,54.11,681.17,0
C100336,Female,0,1,0,43,None,Two year,0,Electronic check,18.0,818.8,0
C100337,Male,0,1,0,41,DSL,One year,1,Bank transfer,61.55,2478.1,0
C100338,Female,0,0,1,34,DSL,Month-to-month,1,Credit card,56.03,1898.32,0
C100339,Male,0,1,0,28,Fiber optic,Month-to-month,1,Electronic check,105.1,2935.87,1
C100340,Female,0,1,0,43,DSL,One year,1,Bank transfer,59.81,2621.82,0
C100341,Male,0,1,1,49,None,One year,1,Electronic check,30.56,1529.53,0
C100342,Male,1,0,0,64,Fiber optic,Month-to-month,1,Bank transfer,80.76,5162.9,1
C100343,Male,0,1,0,70,Fiber optic,Two year,1,Electronic check,73.7,5078.91,1
C100344,Male,0,0,0,6,Fiber optic,Month-to-month,0,Electronic check,79.17,434.46,0
C100345,Male,0,1,1,48,Fiber optic,Two year,1,Electronic check,81.26,3922.63,0
C100346,Male,0,1,0,6,Fiber optic,One year,0,Credit card,79.2,463.97,0
C100347,Female,0,1,0,30,Fiber optic,One year,0,Bank transfer,72.2,2162.14,0
C100348,Male,0,0,0,54,None,Two year,0,Credit card,26.09,1430.34,0
C100349,Female,0,1,0,39,Fiber optic,Two year,1,Bank transfer,84.31,3327.7,0
C100350,Male,1,0,0,58,Fiber optic,Month-to-month,1,Credit card,74.66,4303.02,0
C100351,Female,0,0,0,66,Fiber optic,Two year,1,Bank transfer,87.85,5818.81,1
C100352,Male,0,1,1,71,Fiber optic,Month-to-month,1,Mailed check,93.1,6666.5,1
C100353,Male,0,1,1,49,DSL,Month-to-month,0,Bank transfer,69.58,3459.4,0
C100354,Female,1,0,0,49,Fiber optic,One year,0,Electronic check,65.64,3197.78,1
C100355,Male,1,1,0,58,Fiber optic,Month-to-month,1,Credit card,81.15,4717.02,1
C100356,Male,0,0,0,17,DSL,Month-to-month,1,Credit card,51.03,893.79,0
C100357,Male,0,1,0,22,None,Month-to-month,1,Electronic check,21.78,479.87,0
C100358,Female,0,1,0,24,Fiber optic,Month-to-month,0,Credit card,96.11,2297.92,0
C100359,Male,0,1,0,54,DSL,Month-to-month,1,Electronic check,56.18,2973.15,1
C100360,Male,0,1,1,25,None,One year,1,Bank transfer,23.2,549.72,0
C100361,Female,0,1,0,10,None,Month-to-month,1,Credit card,20.37,179.36,0
C100362,Female,0,0,0,58,None,One year,1,Electronic check,40.01,2276.43,0
C100363,Female,1,1,1,54,DSL,Month-to-month,0,Electronic check,41.6,2250.23,1
C100364,Male,1,0,0,43,Fiber optic,Month-to-month,1,Credit card,82.55,3579.98,0
C100365,Female,1,0,1,64,Fiber optic,Month-to-month,1,Mailed check,80.08,5110.45,0
C100366,Male,0,1,1,57,Fiber optic,Month-to-month,1,Mailed check,73.23,4096.98,0
C100367,Male,0,0,0,65,Fiber optic,Two year,0,Credit card,93.82,6094.16,0
C100368,Female,0,0,0,18,Fiber optic,Two year,1,Electronic check,72.58,1316.03,1
C100369,Male,0,1,0,8,Fiber optic,Month-to-month,1,Electronic check,83.32,673.78,0
C100370,Male,0,0,1,24,None,Month-to-month,1,Credit card,26.37,607.64,0
C100371,Female,1,0,0,60,Fiber optic,One year,1,Bank transfer,80.99,4817.23,1
C100372,Female,0,0,1,67,None,Month-to-month,1,Bank transfer,18.0,1237.02,0
C100373,Female,0,0,0,8,Fiber optic,Month-to-month,0,Electronic check,83.65,681.51,1
C100374,Female,0,1,1,62,DSL,Month-to-month,0,Credit card,53.91,3318.58,0
C100375,Female,0,1,0,34,Fiber optic,One year,0,Electronic check,91.47,3057.44,0
C100376,Male,0,1,1,59,DSL,Month-to-month,1,Electronic check,66.13,3909.46,0
C100377,Female,0,0,0,49,DSL,Two year,1,Electronic check,77.55,3768.54,0
C100378,Female,0,1,0,4,None,Month-to-month,1,Bank transfer,27.88,124.91,0
C100379,Male,0,0,1,35,Fiber optic,Month-to-month,1,Electronic check,91.71,3215.37,0
C100380,Male,0,1,0,6,Fiber optic,Two year,1,Electronic check,84.13,577.47,0
C100381,Male,0,1,0,24,None,Month-to-month,0,Bank transfer,38.69,925.83,0
C100382,Male,0,0,1,55,Fiber optic,Month-to-month,1,Bank transfer,87.08,4859.43,0
C100383,Female,0,1,1,49,DSL,Month-to-month,0,Electronic check,59.18,2902.69,0
C100384,Female,0,1,0,51,DSL,One year,1,Bank transfer,66.32,3358.98,0
C100385,Male,0,0,0,48,Fiber optic,Month-to-month,0,Mailed check,79.84,3795.38,1
C100386,Male,0,1,0,1,DSL,Month-to-month,0,Electronic check,56.0,25.3,0
C100387,Male,0,1,0,42,DSL,Month-to-month,1,Electronic check,66.32,2800.46,0
C100388,Female,0,0,0,35,Fiber optic,Month-to-month,0,Credit card,90.86,3184.62,1
C100389,Male,1,0,0,38,DSL,Month-to-month,1,Bank transfer,66.78,2473.29,0
C100390,Male,0,1,0,15,Fiber optic,Month-to-month,0,Electronic check,84.36,1301.11,0
C100391,Female,0,1,0,51,DSL,Month-to-month,1,Mailed check,64.16,3323.85,0
C100392,Male,1,1,1,44,Fiber optic,Month-to-month,0,Electronic check,92.68,4013.21,0
C100393,Male,0,1,0,29,Fiber optic,One year,1,Bank transfer,78.25,2304.67,1
C100394,Female,0,1,0,4,Fiber optic,One year,1,Bank transfer,87.01,406.95,0
C100395,Female,0,0,1,5,DSL,One year,0,Electronic check,36.71,120.69,0
C100396,Male,0,0,1,26,DSL,Month-to-month,0,Credit card,65.92,1697.57,0
C100397,Female,0,0,0,39,DSL,Month-to-month,0,Mailed check,53.74,2066.13,0
C100398,Female,0,1,1,72,DSL,One year,1,Electronic check,55.95,4062.49,0
C100399,Female,0,1,0,52,Fiber optic,Month-to-month,0,Electronic check,84.02,4354.53,0
C100400,Female,0,1,0,35,DSL,One year,0,Electronic check,64.95,2257.34,0
C100401,Male,0,0,0,21,DSL,Month-to-month,1,Credit card,81.13,1718.47,0
C100402,Male,0,0,0,12,DSL,Month-to-month,1,Mailed check,49.58,649.55,0
C100403,Female,0,1,0,10,Fiber optic,Two year,1,Credit card,80.2,799.84,0
C100404,Male,0,0,0,5,Fiber optic,Month-to-month,0,Electronic check,86.83,417.67,1
C100405,Male,0,0,1,66,Fiber optic,Month-to-month,1,Electronic check,81.19,5348.59,0
C100406,Female,0,1,0,1,Fiber optic,Two year,0,Mailed check,91.69,114.73,0
C100407,Male,0,1,0,63,Fiber optic,Month-to-month,1,Mailed check,85.66,5349.98,1
C100408,Female,0,1,0,42,DSL,Month-to-month,0,Electronic check,67.08,2816.78,0
C100409,Male,0,0,0,45,Fiber optic,Month-to-month,1,Electronic check,85.01,3792.63,0
C100410,Male,0,0,1,69,Fiber optic,Month-to-month,1,Credit card,91.36,6261.74,0
C100411,Male,0,0,1,57,Fiber optic,Month-to-month,1,Bank transfer,79.34,4454.32,1
C100412,Female,0,0,1,10,DSL,Two year,1,Electronic check,77.5,756.98,0
C100413,Male,0,0,1,70,None,One year,1,Credit card,18.0,1297.76,0
C100414,Female,0,0,0,12,Fiber optic,Month-to-month,1,Mailed check,81.34,906.66,0
C100415,Female,0,1,0,41,DSL,One year,1,Credit card,50.64,2095.24,0
C100416,Female,0,0,0,46,None,Two year,1,Credit card,33.4,1513.69,0
C100417,Male,1,0,1,17,DSL,Month-to-month,0,Electronic check,64.32,1056.22,0
C100418,Female,0,0,0,46,DSL,Month-to-month,1,Credit card,52.25,2415.54,0
C100419,Male,0,1,0,46,DSL,Month-to-month,1,Electronic check,69.98,3264.95,0
C100420,Male,0,0,0,71,None,Month-to-month,1,Electronic check,21.41,1572.54,0
C100421,Female,0,0,0,66,DSL,One year,1,Bank transfer,65.1,4306.53,0
C100422,Female,0,0,0,29,Fiber optic,One year,1,Bank transfer,91.98,2664.96,1
C100423,Female,0,0,0,50,Fiber optic,Two year,1,Electronic check,85.04,4265.7,0
C100424,Male,1,1,0,59,Fiber optic,Month-to-month,1,Electronic check,94.28,5649.21,0
C100425,Male,0,0,0,1,Fiber optic,Month-to-month,1,Electronic check,85.85,75.61,1
C100426,Female,1,0,1,49,DSL,Month-to-month,0,Electronic check,62.71,3112.51,1
C100427,Male,0,1,1,66,Fiber optic,Month-to-month,0,Electronic check,82.81,5444.73,0
C100428,Female,1,0,0,8,Fiber optic,Month-to-month,1,Electronic check,72.05,547.33,1
C100429,Male,0,1,1,55,Fiber optic,Month-to-month,0,Credit card,84.01,4682.46,0
C100430,Male,0,0,1,4,DSL,One year,1,Credit card,55.01,220.13,0
C100431,Male,0,1,0,29,Fiber optic,Month-to-month,1,Credit card,98.14,2853.92,1
C100432,Male,0,0,1,59,Fiber optic,Month-to-month,0,Electronic check,74.09,4390.45,0
C100433,Male,0,0,1,72,Fiber optic,Month-to-month,1,Electronic check,96.8,6938.36,1
C100434,Female,0,0,0,53,Fiber optic,One year,1,Bank transfer,85.57,4519.87,0
C100435,Female,0,1,0,52,DSL,Month-to-month,1,Bank transfer,65.25,3370.53,0
C100436,Female,0,0,0,18,Fiber optic,Month-to-month,0,Bank transfer,73.96,1342.91,1
C100437,Male,0,1,0,60,DSL,Month-to-month,1,Electronic check,59.53,3584.63,0
C100438,Male,1,1,1,48,Fiber optic,Month-to-month,1,Credit card,81.68,3899.62,0
C100439,Male,0,0,0,68,DSL,Month-to-month,1,Mailed check,78.83,5431.41,0
C100440,Male,0,0,0,44,DSL,Two year,1,Mailed check,56.49,2484.6,0
C100441,Female,0,0,1,2,DSL,Month-to-month,1,Bank transfer,71.23,146.06,0
C100442,Male,0,1,1,37,DSL,Month-to-month,0,Electronic check,69.34,2612.6,0
C100443,Female,0,1,0,56,Fiber optic,Month-to-month,1,Electronic check,96.11,5351.54,1
C100444,Female,1,1,1,57,Fiber optic,Month-to-month,1,Credit card,82.25,4670.02,0
C100445,Male,0,0,0,28,Fiber optic,Two year,0,Bank transfer,99.44,2794.31,0
C100446,Male,0,1,0,12,Fiber optic,One year,1,Electronic check,103.1,1185.55,1
C100447,Male,0,0,0,63,Fiber optic,Month-to-month,1,Electronic check,89.94,5657.91,1
C100448,Female,0,0,1,60,Fiber optic,Month-to-month,1,Electronic check,83.28,5068.58,0
C100449,Male,0,0,0,64,None,Month-to-month,1,Credit card,20.11,1351.05,0
C100450,Female,0,0,0,48,Fiber optic,Month-to-month,0,Credit card,88.77,4292.36,0
C100451,Male,0,1,0,60,Fiber optic,Month-to-month,1,Bank transfer,87.52,5292.6,0
C100452,Male,0,1,1,29,None,Two year,1,Credit card,28.46,842.61,0
C100453,Female,0,0,0,56,None,One year,1,Mailed check,18.0,992.9,0
C100454,Female,1,0,0,35,Fiber optic,Month-to-month,1,Credit card,87.26,3111.63,0
C100455,Female,0,1,1,57,Fiber optic,One year,0,Mailed check,94.15,5333.34,1
C100456,Male,0,1,1,10,Fiber optic,Month-to-month,1,Credit card,93.52,969.1,1
C100457,Female,0,0,0,21,DSL,Month-to-month,0,Credit card,56.69,1172.67,1
C100458,Male,0,0,0,15,Fiber optic,Month-to-month,0,Mailed check,84.13,1246.24,0
C100459,Male,0,1,0,29,None,Month-to-month,1,Electronic check,18.0,540.85,1
C100460,Male,0,1,0,59,Fiber optic,Month-to-month,0,Electronic check,79.68,4772.31,0
C100461,Female,0,1,0,8,DSL,Two year,0,Electronic check,57.28,508.24,0
C100462,Male,0,0,1,53,Fiber optic,Month-to-month,0,Electronic check,90.07,4785.57,0
C100463,Female,0,1,0,60,DSL,Month-to-month,1,Mailed check,56.35,3383.2,0
C100464,Male,0,0,1,48,Fiber optic,Month-to-month,0,Bank transfer,76.71,3709.43,0
C100465,Male,0,1,0,47,Fiber optic,Month-to-month,0,Electronic check,91.06,4327.6,0
C100466,Male,0,0,1,10,Fiber optic,Month-to-month,1,Credit card,83.62,774.58,1
C100467,Male,0,0,0,44,Fiber optic,Month-to-month,1,Electronic check,80.29,3528.31,0
C100468,Female,0,0,0,16,DSL,Month-to-month,0,Electronic check,66.5,1027.16,0
C100469,Male,0,0,0,17,Fiber optic,Month-to-month,1,Electronic check,90.67,1533.74,1
C100470,Female,0,0,0,62,DSL,Month-to-month,1,Credit card,60.34,3697.05,0
C100471,Female,0,1,0,44,Fiber optic,One year,1,Mailed check,84.19,3641.15,0
C100472,Female,1,1,0,72,Fiber optic,Two year,0,Electronic check,88.04,6292.71,1
C100473,Female,0,1,1,33,DSL,Month-to-month,1,Electronic check,66.31,2168.86,1
C100474,Female,0,0,0,26,None,One year,0,Mailed check,26.67,713.95,0
C100475,Female,0,0,0,72,Fiber optic,One year,1,Credit card,87.97,6305.35,1
C100476,Female,0,0,0,45,DSL,Month-to-month,1,Bank transfer,57.15,2541.45,0
C100477,Male,0,0,1,63,Fiber optic,One year,0,Mailed check,80.63,5093.54,0
C100478,Male,0,0,0,3,DSL,Month-to-month,0,Mailed check,58.63,185.93,1
C100479,Female,1,1,0,38,DSL,Two year,0,Electronic check,52.31,2047.36,1
C100480,Female,0,1,0,59,None,Month-to-month,0,Bank transfer,18.0,1094.71,0
C100481,Female,0,0,0,59,Fiber optic,Month-to-month,0,Mailed check,84.28,4936.61,1
C100482,Male,0,1,0,52,Fiber optic,One year,0,Bank transfer,92.92,4808.37,0
C100483,Female,0,1,0,12,Fiber optic,Two year,1,Electronic check,70.42,871.17,0
C100484,Female,1,0,0,39,None,Month-to-month,0,Electronic check,21.87,821.9,0
C100485,Female,1,1,1,7,None,Two year,0,Bank transfer,27.18,178.91,0
C100486,Female,1,0,0,58,DSL,One year,1,Bank transfer,70.58,4033.77,0
C100487,Female,0,0,0,46,DSL,One year,1,Mailed check,76.4,3468.67,0
C100488,Male,0,1,0,14,Fiber optic,Two year,1,Credit card,84.94,1233.24,0
C100489,Male,0,1,1,53,Fiber optic,One year,1,Credit card,102.78,5453.19,0
C100490,Male,0,0,1,52,Fiber optic,Month-to-month,0,Credit card,88.64,4587.26,1
C100491,Male,0,0,0,3,DSL,One year,0,Mailed check,66.51,182.43,0
C100492,Male,0,1,1,6,Fiber optic,Month-to-month,1,Credit card,78.48,530.92,0
C100493,Female,0,0,0,14,DSL,Two year,1,Bank transfer,65.63,895.83,0
C100494,Male,1,1,0,5,Fiber optic,Two year,1,Bank transfer,94.2,487.57,0
C100495,Male,0,1,0,39,Fiber optic,One year,1,Bank transfer,81.49,3208.61,0
C100496,Female,1,0,1,64,DSL,Month-to-month,1,Electronic check,41.16,2684.81,1
C100497,Male,0,1,0,4,None,Month-to-month,0,Bank transfer,26.19,74.97,0
C100498,Female,0,1,0,44,Fiber optic,Month-to-month,0,Credit card,83.28,3615.34,0
C100499,Male,0,1,0,30,Fiber optic,Month-to-month,1,Credit card,97.75,2893.87,1
C100500,Male,0,0,0,61,None,One year,0,Mailed check,20.69,1287.68,0
C100501,Male,0,0,1,35,DSL,Two year,0,Credit card,54.36,1972.32,0
C100502,Male,0,0,0,48,DSL,One year,1,Electronic check,52.63,2553.04,1
C100503,Male,0,1,1,67,DSL,Month-to-month,1,Credit card,56.96,3793.24,0
C100504,Male,1,1,0,9,DSL,Two year,1,Bank transfer,83.34,791.63,0
C100505,Male,0,1,1,23,None,Two year,0,Bank transfer,18.0,397.58,0
C100506,Female,0,1,1,19,Fiber optic,One year,1,Bank transfer,76.32,1420.97,0
C100507,Male,0,0,0,12,Fiber optic,Month-to-month,0,Credit card,84.57,1003.24,0
C100508,Female,0,0,0,47,Fiber optic,One year,0,Electronic check,100.8,4717.26,1
C100509,Female,0,1,0,0,None,Month-to-month,1,Mailed check,32.93,8.36,0
C100510,Female,0,1,0,28,DSL,Month-to-month,1,Credit card,74.42,2126.52,1
C100511,Male,0,1,0,8,DSL,One year,1,Electronic check,58.92,453.31,0
C100512,Female,0,0,1,44,Fiber optic,One year,0,Bank transfer,73.88,3195.16,0
C100513,Female,0,0,0,54,Fiber optic,Month-to-month,0,Bank transfer,81.41,4416.65,0
C100514,Female,0,1,0,34,DSL,Two year,0,Credit card,59.0,1972.59,0
C100515,Female,1,0,0,32,Fiber optic,Two year,1,Credit card,87.09,2754.6,0
C100516,Female,0,0,0,32,DSL,Month-to-month,1,Electronic check,60.29,1953.82,1
C100517,Male,0,1,0,14,Fiber optic,Month-to-month,1,Bank transfer,91.73,1258.83,0
C100518,Female,0,1,0,27,Fiber optic,Month-to-month,1,Bank transfer,81.3,2179.25,0
C100519,Male,0,1,1,68,DSL,One year,1,Bank transfer,54.58,3712.92,0
C100520,Male,0,1,0,3,Fiber optic,Two year,1,Electronic check,77.36,222.06,1
C100521,Female,0,1,0,57,Fiber optic,Month-to-month,0,Electronic check,86.64,4923.46,1
C100522,Female,0,0,0,12,Fiber optic,Month-to-month,0,Bank transfer,85.85,948.2,1
C100523,Male,0,0,0,8,Fiber optic,Month-to-month,1,Electronic check,95.73,759.79,0
C100524,Female,0,1,0,20,Fiber optic,Month-to-month,1,Bank transfer,99.38,2044.07,1
C100525,Female,1,0,0,19,DSL,One year,0,Electronic check,50.34,978.5,1
C100526,Male,0,1,0,23,DSL,Month-to-month,1,Credit card,62.19,1417.23,0
C100527,Male,0,1,1,62,Fiber optic,Month-to-month,1,Credit card,85.36,5308.78,0
C100528,Male,1,0,0,66,Fiber optic,Month-to-month,1,Bank transfer,74.71,4952.82,1
C100529,Female,0,0,0,50,DSL,Two year,1,Credit card,57.77,2859.03,0
C100530,Male,0,1,1,10,None,Month-to-month,0,Credit card,37.53,419.3,0
C100531,Male,1,0,1,69,Fiber optic,Month-to-month,1,Credit card,81.94,5659.57,1
C100532,Female,0,0,0,61,DSL,Month-to-month,1,Bank transfer,55.61,3381.28,0
C100533,Male,0,1,1,5,DSL,Two year,1,Mailed check,61.58,363.57,0
C100534,Female,0,0,1,28,Fiber optic,Month-to-month,0,Credit card,92.29,2511.73,1
C100535,Female,0,0,0,56,DSL,Month-to-month,1,Bank transfer,59.56,3294.21,1
C100536,Male,0,1,0,6,None,Month-to-month,1,Mailed check,28.02,190.58,0
C100537,Female,0,1,0,5,Fiber optic,Month-to-month,0,Bank transfer,66.72,357.19,0
C100538,Female,0,0,0,44,DSL,Two year,0,Electronic check,64.58,2899.16,0
C100539,Male,0,1,1,24,Fiber optic,One year,0,Credit card,86.77,2003.52,0
C100540,Male,1,1,0,32,DSL,Month-to-month,0,Credit card,67.08,2176.61,1
C100541,Male,0,0,0,54,Fiber optic,Two year,1,Electronic check,72.06,3847.65,1
C100542,Male,0,0,0,39,DSL,One year,0,Electronic check,57.58,2260.28,0
C100543,Male,0,1,0,51,None,Month-to-month,1,Credit card,34.71,1767.93,0
C100544,Female,0,0,1,9,Fiber optic,Month-to-month,0,Electronic check,80.54,754.61,1
C100545,Female,0,1,0,0,None,One year,1,Bank transfer,27.41,19.17,0
C100546,Female,1,1,0,18,DSL,Two year,0,Mailed check,56.72,1056.35,0
C100547,Female,0,0,0,14,Fiber optic,Month-to-month,1,Bank transfer,83.92,1145.9,1
C100548,Male,0,1,1,23,Fiber optic,Month-to-month,0,Electronic check,94.34,2166.97,1
C100549,Female,0,1,1,56,Fiber optic,Two year,1,Electronic check,75.61,4240.91,0
C100550,Female,0,1,0,11,Fiber optic,Month-to-month,0,Bank transfer,84.6,989.28,1
C100551,Female,0,0,0,9,None,Month-to-month,1,Mailed check,29.01,290.24,0
C100552,Female,0,1,0,14,Fiber optic,Month-to-month,0,Credit card,92.5,1302.15,1
C100553,Male,0,0,0,23,None,One year,0,Credit card,24.02,574.85,0
C100554,Female,0,1,0,14,Fiber optic,One year,1,Credit card,94.75,1364.52,0
C100555,Female,1,1,0,13,Fiber optic,Month-to-month,0,Mailed check,84.56,1112.39,0
C100556,Female,0,0,1,42,Fiber optic,Month-to-month,1,Mailed check,87.96,3658.44,1
C100557,Female,0,0,0,8,Fiber optic,Month-to-month,1,Electronic check,87.65,723.19,0
C100558,Male,0,1,0,11,DSL,One year,0,Bank transfer,65.24,716.65,0
C100559,Female,0,1,1,61,None,Month-to-month,1,Mailed check,31.33,1898.78,0
C100560,Female,1,0,0,1,Fiber optic,Month-to-month,0,Credit card,76.1,48.62,1
C100561,Female,0,0,1,4,Fiber optic,Month-to-month,1,Bank transfer,88.74,375.24,1
C100562,Male,0,1,0,5,None,Month-to-month,0,Electronic check,29.33,164.57,0
C100563,Male,0,0,1,39,Fiber optic,Month-to-month,1,Mailed check,98.69,3815.47,1
C100564,Male,1,1,0,50,DSL,Two year,1,Bank transfer,53.93,2657.79,0
C100565,Male,0,0,1,50,Fiber optic,Two year,0,Credit card,89.31,4531.71,0
C100566,Male,0,0,1,50,Fiber optic,Month-to-month,1,Mailed check,84.22,4241.12,0
C100567,Female,0,1,0,4,DSL,Two year,0,Bank transfer,61.53,249.16,1
C100568,Female,0,0,0,25,DSL,One year,1,Electronic check,53.41,1356.47,0
C100569,Male,1,1,0,46,Fiber optic,Two year,0,Credit card,84.89,3888.57,0
C100570,Female,0,1,0,49,Fiber optic,Two year,0,Bank transfer,87.55,4283.92,0
C100571,Male,0,0,1,24,None,One year,0,Credit card,18.0,432.75,0
C100572,Female,0,0,0,61,Fiber optic,Month-to-month,1,Mailed check,98.59,6047.74,0
C100573,Male,1,0,1,60,Fiber optic,Month-to-month,1,Credit card,74.65,4429.53,1
C100574,Male,0,1,0,55,DSL,Month-to-month,1,Bank transfer,66.3,3610.79,0
C100575,Male,0,1,0,58,None,Month-to-month,1,Electronic check,18.0,1001.13,0
C100576,Male,1,1,1,71,None,One year,1,Bank transfer,24.96,1802.02,0
C100577,Male,0,0,0,57,None,Month-to-month,1,Electronic check,30.84,1754.35,1
C100578,Male,1,0,0,42,Fiber optic,Two year,1,Credit card,92.7,3861.33,0
C100579,Female,0,0,0,29,DSL,Two year,0,Credit card,59.16,1707.89,0
C100580,Female,0,1,0,26,Fiber optic,Month-to-month,1,Mailed check,85.07,2189.71,0
C100581,Male,0,0,0,60,Fiber optic,One year,0,Electronic check,89.54,5322.19,0
C100582,Female,0,0,0,21,Fiber optic,One year,1,Credit card,94.61,2030.92,0
C100583,Female,0,0,0,45,DSL,Month-to-month,1,Credit card,73.04,3281.57,0
C100584,Male,0,0,1,36,DSL,Two year,0,Bank transfer,49.67,1833.04,1
C100585,Male,1,1,0,27,Fiber optic,Month-to-month,1,Bank transfer,85.39,2254.82,1
C100586,Female,0,1,0,32,None,Month-to-month,0,Electronic check,18.0,593.65,0
C100587,Female,0,1,0,5,Fiber optic,Month-to-month,1,Electronic check,76.06,329.81,1
C100588,Female,0,0,0,51,Fiber optic,Month-to-month,1,Credit card,81.37,4235.46,1
C100589,Female,0,1,1,4,DSL,Month-to-month,1,Bank transfer,68.92,215.15,1
C100590,Male,0,0,0,5,Fiber optic,One year,1,Electronic check,83.15,478.61,1
